Price,Close,High,Low,Open,Volume
Ticker,VWCE.DE,VWCE.DE,VWCE.DE,VWCE.DE,VWCE.DE
Date,,,,,
2024-04-24,115.77999877929688,116.44000244140625,115.5999984741211,116.33999633789062,43891
2024-04-25,114.4800033569336,115.37999725341797,114.0999984741211,115.22000122070312,62550
2024-04-26,116.44000244140625,116.69999694824219,115.5999984741211,115.9000015258789,54865
2024-04-29,116.58000183105469,117.0199966430664,116.58000183105469,116.77999877929688,94125
2024-04-30,116.23999786376953,116.87999725341797,116.16000366210938,116.87999725341797,101066
2024-05-02,115.68000030517578,116.0999984741211,115.41999816894531,115.69999694824219,148273
2024-05-03,116.62000274658203,117.0,116.12000274658203,116.31999969482422,82161
2024-05-06,117.41999816894531,117.5,116.9800033569336,117.13999938964844,83877
2024-05-07,118.08000183105469,118.12000274658203,117.76000213623047,117.94000244140625,66734
2024-05-08,118.08000183105469,118.26000213623047,117.5999984741211,118.13999938964844,54487
2024-05-09,118.26000213623047,118.30000305175781,117.9000015258789,118.04000091552734,31657
2024-05-10,118.63999938964844,119.0,118.5999984741211,118.69999694824219,47518
2024-05-13,118.5999984741211,118.91999816894531,118.54000091552734,118.91999816894531,60043
2024-05-14,118.5199966430664,118.77999877929688,118.22000122070312,118.62000274658203,69377
2024-05-15,119.37999725341797,119.37999725341797,118.66000366210938,118.9000015258789,86081
2024-05-16,119.80000305175781,119.91999816894531,119.62000274658203,119.72000122070312,43609
2024-05-17,119.55999755859375,119.80000305175781,119.45999908447266,119.55999755859375,39060
2024-05-20,120.18000030517578,120.18000030517578,119.68000030517578,119.76000213623047,36453
2024-05-21,119.81999969482422,119.87999725341797,119.5,119.72000122070312,62340
2024-05-22,119.87999725341797,120.0,119.73999786376953,119.80000305175781,46081
2024-05-23,119.9000015258789,120.73999786376953,119.54000091552734,120.31999969482422,41197
2024-05-24,119.4000015258789,119.58000183105469,118.9800033569336,119.0999984741211,60683
2024-05-27,119.69999694824219,119.69999694824219,119.37999725341797,119.54000091552734,48233
2024-05-28,119.22000122070312,119.72000122070312,119.16000366210938,119.5999984741211,66146
2024-05-29,118.68000030517578,118.95999908447266,118.31999969482422,118.87999725341797,60119
2024-05-30,118.26000213623047,118.5,118.08000183105469,118.22000122070312,58982
2024-05-31,117.5199966430664,118.30000305175781,117.4000015258789,118.08000183105469,93032
2024-06-03,118.41999816894531,119.33999633789062,118.36000061035156,119.30000305175781,181358
2024-06-04,117.95999908447266,118.55999755859375,117.77999877929688,118.18000030517578,89771
2024-06-05,119.4800033569336,119.4800033569336,118.66000366210938,118.76000213623047,56587
2024-06-06,119.91999816894531,120.13999938964844,119.66000366210938,119.87999725341797,49001
2024-06-07,120.45999908447266,120.68000030517578,119.54000091552734,119.9800033569336,70813
2024-06-10,120.9800033569336,120.9800033569336,120.30000305175781,120.54000091552734,52417
2024-06-11,120.73999786376953,120.87999725341797,120.31999969482422,120.86000061035156,45970
2024-06-12,121.37999725341797,121.66000366210938,120.9800033569336,121.18000030517578,53683
2024-06-13,121.31999969482422,121.58000183105469,121.04000091552734,121.45999908447266,63361
2024-06-14,121.68000030517578,122.05999755859375,121.23999786376953,121.91999816894531,68325
2024-06-17,121.73999786376953,122.08000183105469,121.4800033569336,121.9800033569336,86173
2024-06-18,122.41999816894531,122.58000183105469,122.23999786376953,122.4000015258789,65172
2024-06-19,122.62000274658203,122.9000015258789,122.54000091552734,122.81999969482422,85207
2024-06-20,123.05999755859375,124.0,122.81999969482422,123.04000091552734,71103
2024-06-21,122.69999694824219,123.05999755859375,122.45999908447266,122.81999969482422,67245
2024-06-24,122.87999725341797,122.94000244140625,122.30000305175781,122.5999984741211,93065
2024-06-25,122.72000122070312,122.86000061035156,122.31999969482422,122.45999908447266,78297
2024-06-26,122.76000213623047,123.45999908447266,122.62000274658203,123.22000122070312,76608
2024-06-27,122.68000030517578,123.0199966430664,122.66000366210938,122.9000015258789,66172
2024-06-28,123.18000030517578,123.72000122070312,123.04000091552734,123.30000305175781,66047
2024-07-01,122.5199966430664,122.80000305175781,122.12000274658203,122.5999984741211,202510
2024-07-02,122.72000122070312,122.72000122070312,122.05999755859375,122.37999725341797,85096
2024-07-03,123.12000274658203,123.33999633789062,122.9000015258789,123.12000274658203,66366
2024-07-04,123.45999908447266,123.76000213623047,123.36000061035156,123.55999755859375,71459
2024-07-05,123.41999816894531,123.63999938964844,123.13999938964844,123.55999755859375,59519
2024-07-08,123.68000030517578,123.9000015258789,123.5,123.55999755859375,82477
2024-07-09,123.86000061035156,124.13999938964844,123.77999877929688,123.87999725341797,73615
2024-07-10,124.41999816894531,124.41999816894531,123.86000061035156,123.87999725341797,63556
2024-07-11,124.23999786376953,125.0,124.22000122070312,124.95999908447266,90735
2024-07-12,124.83999633789062,124.87999725341797,124.0,124.33999633789062,65048
2024-07-15,124.76000213623047,124.94000244140625,124.41999816894531,124.76000213623047,128454
2024-07-16,124.87999725341797,125.13999938964844,124.19999694824219,124.5,90403
2024-07-17,123.58000183105469,124.62000274658203,123.45999908447266,124.55999755859375,135084
2024-07-18,122.95999908447266,124.08000183105469,122.94000244140625,123.87999725341797,103178
2024-07-19,122.0999984741211,122.86000061035156,122.08000183105469,122.72000122070312,101092
2024-07-22,122.62000274658203,123.18000030517578,122.27999877929688,122.37999725341797,91241
2024-07-23,123.72000122070312,123.73999786376953,122.77999877929688,122.9000015258789,74233
2024-07-24,121.69999694824219,122.83999633789062,121.54000091552734,122.5199966430664,116163
2024-07-25,121.08000183105469,121.23999786376953,120.0999984741211,121.05999755859375,150354
2024-07-26,121.33999633789062,121.54000091552734,120.73999786376953,120.86000061035156,98247
2024-07-29,121.54000091552734,122.62000274658203,121.54000091552734,122.0999984741211,92201
2024-07-30,121.5999984741211,122.5,121.5,121.9800033569336,62731
2024-07-31,123.5,123.55999755859375,122.69999694824219,122.81999969482422,71655
2024-08-01,122.23999786376953,124.0,122.23999786376953,123.63999938964844,190012
2024-08-02,117.5199966430664,120.5199966430664,117.08000183105469,120.44000244140625,187366
2024-08-05,114.80000305175781,114.9800033569336,111.80000305175781,114.16000366210938,339465
2024-08-06,115.66000366210938,116.22000122070312,114.58000183105469,115.62000274658203,259387
2024-08-07,117.5,117.9000015258789,116.27999877929688,116.5,238584
2024-08-08,117.66000366210938,117.72000122070312,115.08000183105469,115.72000122070312,105951
2024-08-09,118.04000091552734,118.62000274658203,117.45999908447266,117.81999969482422,135922
2024-08-12,118.30000305175781,118.83999633789062,118.0,118.5,70019
2024-08-13,119.31999969482422,119.37999725341797,118.37999725341797,118.86000061035156,73667
2024-08-14,119.54000091552734,119.58000183105469,118.68000030517578,119.54000091552734,106641
2024-08-15,121.62000274658203,121.68000030517578,119.80000305175781,119.9800033569336,107604
2024-08-16,121.73999786376953,122.16000366210938,121.27999877929688,122.08000183105469,69207
2024-08-19,122.0999984741211,122.16000366210938,121.5199966430664,121.62000274658203,66471
2024-08-20,121.69999694824219,122.5999984741211,121.62000274658203,122.41999816894531,89959
2024-08-21,121.91999816894531,122.37999725341797,121.69999694824219,121.81999969482422,37929
2024-08-22,122.0,122.62000274658203,121.95999908447266,122.0,69030
2024-08-23,122.0999984741211,122.55999755859375,121.58000183105469,121.86000061035156,44259
2024-08-26,121.91999816894531,122.66000366210938,121.83999633789062,122.13999938964844,59928
2024-08-27,122.0,122.31999969482422,121.69999694824219,122.0999984741211,56535
2024-08-28,122.04000091552734,122.80000305175781,121.95999908447266,122.45999908447266,46228
2024-08-29,123.41999816894531,123.55999755859375,122.12000274658203,122.18000030517578,96601
2024-08-30,123.0199966430664,123.5,122.95999908447266,123.12000274658203,45512
2024-09-02,123.66000366210938,123.73999786376953,123.19999694824219,123.4800033569336,150888
2024-09-03,122.4800033569336,123.81999969482422,122.0199966430664,123.77999877929688,97165
2024-09-04,121.16000366210938,121.54000091552734,120.69999694824219,120.77999877929688,102175
2024-09-05,120.41999816894531,121.37999725341797,120.12000274658203,120.81999969482422,77847
2024-09-06,118.83999633789062,120.91999816894531,118.5999984741211,119.95999908447266,74302
2024-09-09,120.18000030517578,120.45999908447266,119.54000091552734,119.58000183105469,115632
2024-09-10,120.30000305175781,120.68000030517578,119.94000244140625,120.04000091552734,87946
2024-09-11,119.80000305175781,120.86000061035156,119.19999694824219,120.27999877929688,55798
2024-09-12,121.86000061035156,122.4000015258789,121.27999877929688,122.12000274658203,43925
2024-09-13,122.69999694824219,122.73999786376953,122.0,122.26000213623047,39989
2024-09-16,122.13999938964844,122.54000091552734,121.83999633789062,122.30000305175781,104541
2024-09-17,122.91999816894531,123.12000274658203,122.55999755859375,122.62000274658203,63498
2024-09-18,122.31999969482422,122.69999694824219,122.18000030517578,122.66000366210938,48506
2024-09-19,124.05999755859375,124.26000213623047,123.22000122070312,123.41999816894531,86152
2024-09-20,123.27999877929688,123.86000061035156,123.0999984741211,123.63999938964844,61744
2024-09-23,124.18000030517578,124.30000305175781,123.55999755859375,123.5999984741211,77237
2024-09-24,124.45999908447266,124.76000213623047,123.9800033569336,124.72000122070312,52645
2024-09-25,124.4800033569336,124.55999755859375,123.80000305175781,123.83999633789062,47647
2024-09-26,125.19999694824219,126.18000030517578,125.0999984741211,125.5,79201
2024-09-27,125.55999755859375,125.81999969482422,125.31999969482422,125.66000366210938,82424
2024-09-30,125.19999694824219,125.58000183105469,124.58000183105469,125.33999633789062,97501
2024-10-01,125.4800033569336,126.4000015258789,124.91999816894531,125.81999969482422,230541
2024-10-02,126.19999694824219,126.22000122070312,125.26000213623047,125.81999969482422,105028
2024-10-03,125.83999633789062,126.0,125.30000305175781,125.94000244140625,71726
2024-10-04,126.5999984741211,127.36000061035156,125.72000122070312,125.83999633789062,103698
2024-10-07,127.04000091552734,127.30000305175781,126.69999694824219,127.26000213623047,136577
2024-10-08,126.73999786376953,126.80000305175781,125.5999984741211,125.72000122070312,89186
2024-10-09,127.5199966430664,127.5199966430664,126.37999725341797,126.54000091552734,66355
2024-10-10,127.73999786376953,127.80000305175781,127.0999984741211,127.77999877929688,97817
2024-10-11,128.1999969482422,128.33999633789062,127.18000030517578,127.45999908447266,66725
2024-10-14,129.0800018310547,129.33999633789062,128.3000030517578,128.4199981689453,102174
2024-10-15,128.6199951171875,129.44000244140625,128.4199981689453,129.3800048828125,123581
2024-10-16,128.72000122070312,128.82000732421875,128.24000549316406,128.47999572753906,47047
2024-10-17,129.74000549316406,130.25999450683594,129.13999938964844,129.27999877929688,59057
2024-10-18,129.66000366210938,129.94000244140625,129.39999389648438,129.6199951171875,86557
2024-10-21,129.0800018310547,129.74000549316406,129.0,129.63999938964844,83088
2024-10-22,129.24000549316406,129.39999389648438,128.67999267578125,129.3000030517578,81806
2024-10-23,128.86000061035156,129.8000030517578,128.77999877929688,129.60000610351562,71533
2024-10-24,128.5800018310547,129.33999633789062,128.55999755859375,129.0,60404
2024-10-25,129.02000427246094,129.25999450683594,128.39999389648438,128.55999755859375,66627
2024-10-28,128.97999572753906,129.24000549316406,128.6199951171875,129.16000366210938,60493
2024-10-29,129.05999755859375,129.32000732421875,128.83999633789062,129.1199951171875,65856
2024-10-30,128.25999450683594,128.97999572753906,128.0399932861328,128.94000244140625,97546
2024-10-31,126.22000122070312,127.22000122070312,125.91999816894531,127.0999984741211,112233
2024-11-01,127.23999786376953,127.41999816894531,126.19999694824219,126.22000122070312,227269
2024-11-04,126.30000305175781,126.66000366210938,126.0,126.5,96574
2024-11-05,126.9800033569336,127.08000183105469,126.22000122070312,126.5,82497
2024-11-06,130.4199981689453,131.55999755859375,129.9600067138672,130.52000427246094,129187
2024-11-07,131.3800048828125,131.5,130.9600067138672,131.0800018310547,105189
2024-11-08,131.97999572753906,131.97999572753906,130.94000244140625,131.77999877929688,102063
2024-11-11,133.25999450683594,133.55999755859375,132.8000030517578,132.8800048828125,125247
2024-11-12,132.63999938964844,133.1199951171875,132.5,132.8800048828125,99463
2024-11-13,133.0399932861328,133.0399932861328,131.89999389648438,132.33999633789062,86622
2024-11-14,132.94000244140625,133.77999877929688,132.66000366210938,133.0,95152
2024-11-15,131.36000061035156,132.13999938964844,131.36000061035156,131.9600067138672,158037
2024-11-18,131.86000061035156,131.86000061035156,131.02000427246094,131.5,96627
2024-11-19,131.75999450683594,131.97999572753906,130.27999877929688,131.9199981689453,86712
2024-11-20,131.8000030517578,132.5,131.4600067138672,132.25999450683594,67127
2024-11-21,133.27999877929688,133.4199981689453,131.8000030517578,132.16000366210938,85578
2024-11-22,134.82000732421875,135.17999267578125,133.55999755859375,133.60000610351562,91429
2024-11-25,134.4600067138672,135.05999755859375,134.24000549316406,135.02000427246094,119424
2024-11-26,134.55999755859375,134.67999267578125,133.74000549316406,134.13999938964844,100141
2024-11-27,133.47999572753906,134.55999755859375,133.32000732421875,134.52000427246094,125124
2024-11-28,134.02000427246094,134.1999969482422,133.8000030517578,134.0800018310547,59317
2024-11-29,134.55999755859375,134.60000610351562,133.74000549316406,133.8000030517578,79021
2024-12-02,135.75999450683594,135.8800048828125,134.8800048828125,135.02000427246094,179780
2024-12-03,135.63999938964844,135.94000244140625,135.36000061035156,135.89999389648438,109115
2024-12-04,136.05999755859375,136.77999877929688,135.8000030517578,135.97999572753906,97961
2024-12-05,135.9600067138672,136.39999389648438,135.72000122070312,136.13999938964844,113325
2024-12-06,136.0399932861328,136.3800048828125,135.39999389648438,135.6199951171875,80160
2024-12-09,135.94000244140625,136.52000427246094,135.60000610351562,136.4600067138672,142807
2024-12-10,136.0,136.1999969482422,135.5800018310547,135.63999938964844,108216
2024-12-11,136.6999969482422,136.75999450683594,135.66000366210938,135.77999877929688,80971
2024-12-12,136.4199981689453,136.75999450683594,136.10000610351562,136.5399932861328,116057
2024-12-13,135.77999877929688,136.6199951171875,135.4600067138672,136.47999572753906,89903
2024-12-16,135.9600067138672,136.24000549316406,135.47999572753906,135.63999938964844,125576
2024-12-17,135.5,135.83999633789062,135.0800018310547,135.52000427246094,127278
2024-12-18,135.77999877929688,136.0399932861328,135.36000061035156,135.67999267578125,84664
2024-12-19,133.83999633789062,134.16000366210938,133.1999969482422,133.39999389648438,160128
2024-12-20,134.05999755859375,134.05999755859375,131.25999450683594,132.66000366210938,189822
2024-12-23,133.75999450683594,134.1999969482422,133.36000061035156,134.05999755859375,191269
2024-12-27,134.36000061035156,135.3000030517578,133.86000061035156,135.10000610351562,144258
2024-12-30,133.22000122070312,134.32000732421875,133.10000610351562,134.0399932861328,93464
2025-01-02,135.47999572753906,135.47999572753906,133.97999572753906,134.27999877929688,437836
2025-01-03,135.24000549316406,135.24000549316406,134.39999389648438,134.77999877929688,157593
2025-01-06,135.8800048828125,136.0399932861328,135.0,135.32000732421875,216484
2025-01-07,134.9199981689453,135.6999969482422,134.67999267578125,134.89999389648438,177334
2025-01-08,135.0,135.44000244140625,134.4199981689453,134.9600067138672,102919
2025-01-09,135.05999755859375,135.0800018310547,134.60000610351562,134.66000366210938,53803
2025-01-10,133.72000122070312,135.02000427246094,133.4199981689453,134.74000549316406,116613
2025-01-13,133.5399932861328,133.89999389648438,132.82000732421875,133.47999572753906,181311
2025-01-14,133.32000732421875,134.5,133.10000610351562,134.27999877929688,117833
2025-01-15,135.3800048828125,135.55999755859375,133.36000061035156,133.44000244140625,114581
2025-01-16,135.8000030517578,136.32000732421875,135.60000610351562,136.27999877929688,76808
2025-01-17,137.02000427246094,137.1999969482422,135.9600067138672,136.05999755859375,82797
2025-01-20,136.4199981689453,137.0,136.13999938964844,136.89999389648438,120646
2025-01-21,136.47999572753906,137.0399932861328,136.22000122070312,136.36000061035156,94523
2025-01-22,137.47999572753906,137.47999572753906,136.82000732421875,137.02000427246094,82908
2025-01-23,137.6199951171875,137.77999877929688,137.0800018310547,137.36000061035156,85399
2025-01-24,137.13999938964844,137.60000610351562,136.86000061035156,137.52000427246094,123444
2025-01-27,134.8800048828125,135.52000427246094,133.5,135.4600067138672,238848
2025-01-28,136.5,136.9600067138672,135.83999633789062,136.22000122070312,119717
2025-01-29,137.13999938964844,137.86000061035156,137.02000427246094,137.6199951171875,117084
2025-01-30,137.63999938964844,138.02000427246094,137.16000366210938,137.55999755859375,87950
2025-01-31,138.86000061035156,139.1999969482422,138.5800018310547,138.60000610351562,125932
2025-02-03,137.77999877929688,137.86000061035156,136.6999969482422,137.16000366210938,294822
2025-02-04,137.83999633789062,137.9199981689453,136.83999633789062,137.5,112856
2025-02-05,137.3800048828125,137.39999389648438,136.67999267578125,137.02000427246094,116945
2025-02-06,138.86000061035156,139.0399932861328,138.4600067138672,138.47999572753906,87075
2025-02-07,138.66000366210938,139.44000244140625,138.39999389648438,138.83999633789062,125886
2025-02-10,139.55999755859375,139.72000122070312,138.9600067138672,139.0800018310547,90452
2025-02-11,139.16000366210938,139.36000061035156,138.86000061035156,139.1999969482422,125477
2025-02-12,138.3000030517578,139.47999572753906,137.97999572753906,138.94000244140625,134347
2025-02-13,138.9199981689453,139.0399932861328,138.0399932861328,138.33999633789062,109798
2025-02-14,138.6999969482422,139.24000549316406,138.5399932861328,139.17999267578125,83281
2025-02-17,139.44000244140625,139.52000427246094,139.13999938964844,139.17999267578125,129539
2025-02-18,139.5800018310547,140.13999938964844,139.4199981689453,139.77999877929688,108200
2025-02-19,140.0,140.17999267578125,139.36000061035156,140.0,85941
2025-02-20,138.72000122070312,139.9600067138672,138.63999938964844,139.6999969482422,119656
2025-02-21,138.97999572753906,139.60000610351562,138.74000549316406,139.0399932861328,79259
2025-02-24,137.3800048828125,138.1999969482422,136.6199951171875,137.75999450683594,179554
2025-02-25,135.4199981689453,137.10000610351562,135.22000122070312,136.8800048828125,197367
2025-02-26,137.22000122070312,137.5,136.5800018310547,136.83999633789062,124327
2025-02-27,137.39999389648438,137.67999267578125,136.33999633789062,137.0399932861328,90165
2025-02-28,135.82000732421875,136.10000610351562,134.82000732421875,135.44000244140625,174276
2025-03-03,136.10000610351562,137.33999633789062,135.86000061035156,137.24000549316406,243932
2025-03-04,131.89999389648438,134.5,131.5399932861328,134.44000244140625,226375
2025-03-05,130.3000030517578,132.44000244140625,130.24000549316406,132.1999969482422,178456
2025-03-06,130.52000427246094,131.44000244140625,129.6999969482422,131.32000732421875,142177
2025-03-07,128.39999389648438,130.0,128.3000030517578,129.72000122070312,186920
2025-03-10,127.37999725341797,129.39999389648438,127.04000091552734,129.3800048828125,183002
2025-03-11,125.05999755859375,126.83999633789062,124.63999938964844,126.5999984741211,239769
2025-03-12,126.4000015258789,127.19999694824219,124.94000244140625,125.69999694824219,276495
2025-03-13,125.5999984741211,126.68000030517578,125.4000015258789,125.87999725341797,173686
2025-03-14,127.08000183105469,127.37999725341797,125.77999877929688,126.04000091552734,137367
2025-03-17,127.69999694824219,128.13999938964844,126.81999969482422,127.0199966430664,273213
2025-03-18,127.19999694824219,128.27999877929688,126.77999877929688,127.81999969482422,177815
2025-03-19,128.4600067138672,128.66000366210938,127.33999633789062,127.36000061035156,96727
2025-03-20,128.74000549316406,129.6199951171875,127.95999908447266,129.05999755859375,137356
2025-03-21,128.3800048828125,128.66000366210938,127.54000091552734,128.52000427246094,93174
2025-03-24,130.4600067138672,130.6199951171875,129.39999389648438,129.60000610351562,180448
2025-03-25,130.60000610351562,130.86000061035156,130.27999877929688,130.4600067138672,158692
2025-03-26,130.02000427246094,131.0800018310547,129.89999389648438,130.97999572753906,114340
2025-03-27,129.63999938964844,130.05999755859375,128.8800048828125,129.77999877929688,102621
2025-03-28,126.9000015258789,129.33999633789062,126.77999877929688,128.75999450683594,107926
2025-03-31,126.08000183105469,126.08000183105469,124.76000213623047,125.58000183105469,142441
2025-04-01,127.5199966430664,127.72000122070312,126.05999755859375,127.13999938964844,209556
2025-04-02,127.30000305175781,127.5,126.0999984741211,127.41999816894531,59331
2025-04-03,121.30000305175781,123.66000366210938,120.31999969482422,123.05999755859375,285923
2025-04-04,115.80000305175781,120.22000122070312,114.63999938964844,119.94000244140625,459008
2025-04-07,112.5199966430664,120.08000183105469,107.9000015258789,108.5999984741211,758826
2025-04-08,115.94000244140625,117.69999694824219,114.23999786376953,114.30000305175781,367926
2025-04-09,110.5,114.30000305175781,108.55999755859375,114.30000305175781,332917
2025-04-10,114.77999877929688,120.4800033569336,114.77999877929688,120.26000213623047,397189
2025-04-11,113.91999816894531,115.30000305175781,112.30000305175781,115.19999694824219,254886
2025-04-14,117.0999984741211,118.26000213623047,116.37999725341797,116.4800033569336,203766
2025-04-15,118.30000305175781,118.77999877929688,117.0999984741211,117.62000274658203,199093
2025-04-16,116.9000015258789,117.44000244140625,115.5199966430664,116.05999755859375,100792
2025-04-17,115.81999969482422,116.73999786376953,115.23999786376953,116.30000305175781,186357
2025-04-22,115.08000183105469,115.26000213623047,113.5999984741211,113.95999908447266,227819
2025-04-23,118.41999816894531,119.87999725341797,117.66000366210938,117.77999877929688,184017
2025-04-24,119.41999816894531,119.5999984741211,117.12000274658203,117.81999969482422,116227
2025-04-25,119.80000305175781,120.66000366210938,119.41999816894531,120.5999984741211,126639
2025-04-28,120.13999938964844,121.19999694824219,120.0199966430664,120.76000213623047,118915
2025-04-29,120.69999694824219,121.16000366210938,120.0999984741211,120.76000213623047,120464
2025-04-30,121.13999938964844,121.63999938964844,119.33999633789062,121.33999633789062,144034
2025-05-02,124.13999938964844,124.4000015258789,123.05999755859375,123.45999908447266,270118
2025-05-05,124.44000244140625,124.55999755859375,123.62000274658203,124.0,149352
2025-05-06,123.77999877929688,123.9800033569336,122.83999633789062,123.94000244140625,106705
2025-05-07,123.13999938964844,123.66000366210938,122.80000305175781,123.4000015258789,153445
2025-05-08,125.0,125.18000030517578,123.87999725341797,124.73999786376953,95623
2025-05-09,124.94000244140625,125.62000274658203,124.41999816894531,125.13999938964844,138128
2025-05-12,129.0399932861328,129.9600067138672,128.4199981689453,128.66000366210938,293767
2025-05-13,129.72000122070312,130.0399932861328,128.9199981689453,129.0399932861328,111093
2025-05-14,129.4600067138672,129.77999877929688,128.6999969482422,129.55999755859375,117850
2025-05-15,129.9199981689453,129.9199981689453,128.6999969482422,128.9199981689453,148123
2025-05-16,130.6999969482422,130.6999969482422,129.86000061035156,129.9199981689453,86687
2025-05-19,130.0800018310547,130.1199951171875,128.52000427246094,129.47999572753906,120179
2025-05-20,130.24000549316406,130.66000366210938,129.8000030517578,130.02000427246094,140397
2025-05-21,129.32000732421875,129.4600067138672,128.36000061035156,129.16000366210938,96325
2025-05-22,128.4199981689453,128.52000427246094,127.41999816894531,128.4199981689453,143015
2025-05-23,127.13999938964844,128.36000061035156,126.0,128.22000122070312,220057
2025-05-26,128.17999267578125,128.39999389648438,127.83999633789062,127.94000244140625,80725
2025-05-27,129.0800018310547,129.10000610351562,128.0399932861328,128.32000732421875,73640
2025-05-28,129.17999267578125,129.72000122070312,128.86000061035156,129.3800048828125,61711
2025-05-29,128.60000610351562,131.10000610351562,128.47999572753906,130.6999969482422,99409
2025-05-30,128.47999572753906,129.17999267578125,128.10000610351562,128.77999877929688,87108
2025-06-02,127.95999908447266,128.27999877929688,127.0999984741211,127.83999633789062,213244
2025-06-03,129.44000244140625,129.44000244140625,127.9000015258789,128.36000061035156,100299
2025-06-04,129.5800018310547,130.0,129.1999969482422,129.72000122070312,68112
2025-06-05,129.67999267578125,130.16000366210938,128.5800018310547,129.6199951171875,128843
2025-06-06,130.17999267578125,130.66000366210938,129.3000030517578,129.4199981689453,74096
2025-06-09,130.27999877929688,130.5800018310547,130.02000427246094,130.17999267578125,142533
2025-06-10,130.3000030517578,130.6199951171875,130.1199951171875,130.4600067138672,79171
2025-06-11,130.36000061035156,131.0,130.27999877929688,130.74000549316406,102698
2025-06-12,129.17999267578125,129.52000427246094,128.0,129.4600067138672,100241
2025-06-13,128.5800018310547,129.10000610351562,127.86000061035156,128.02000427246094,102505
2025-06-16,129.1999969482422,129.3000030517578,128.4199981689453,128.60000610351562,209877
2025-06-17,128.86000061035156,129.10000610351562,128.17999267578125,128.60000610351562,90850
2025-06-18,128.75999450683594,129.1999969482422,128.52000427246094,128.77999877929688,98527
2025-06-19,127.62000274658203,128.47999572753906,127.5199966430664,128.44000244140625,93197
2025-06-20,128.0399932861328,128.8800048828125,127.69999694824219,128.0399932861328,85249
2025-06-23,127.76000213623047,128.5,127.55999755859375,127.5999984741211,71936
2025-06-24,129.16000366210938,129.39999389648438,128.8000030517578,129.33999633789062,50356
2025-06-25,129.0800018310547,129.74000549316406,129.05999755859375,129.60000610351562,82258
2025-06-26,129.16000366210938,129.33999633789062,128.63999938964844,128.97999572753906,69409
2025-06-27,130.10000610351562,130.10000610351562,129.36000061035156,129.67999267578125,82354
2025-06-30,129.77999877929688,130.25999450683594,129.63999938964844,130.16000366210938,133291
2025-07-01,129.5800018310547,129.8800048828125,129.05999755859375,129.8800048828125,254464
2025-07-02,129.9199981689453,130.1999969482422,129.4600067138672,130.10000610351562,73761
2025-07-03,131.22000122070312,131.25999450683594,130.0,130.1999969482422,74818
2025-07-04,130.27999877929688,130.5399932861328,130.0399932861328,130.52000427246094,54122
2025-07-07,130.6999969482422,131.1199951171875,130.39999389648438,130.47999572753906,166255
2025-07-08,130.74000549316406,131.05999755859375,130.39999389648438,130.5,132730
2025-07-09,131.10000610351562,131.55999755859375,130.5,130.6199951171875,130731
2025-07-10,132.0,132.0,131.02000427246094,131.10000610351562,106230
2025-07-11,131.27999877929688,131.75999450683594,130.9199981689453,131.75999450683594,99869
2025-07-14,131.44000244140625,131.47999572753906,130.8000030517578,131.0,76771
2025-07-15,132.24000549316406,132.39999389648438,131.9199981689453,132.10000610351562,148612
2025-07-16,130.39999389648438,132.44000244140625,130.39999389648438,131.47999572753906,155126
2025-07-17,133.0399932861328,133.05999755859375,132.36000061035156,132.60000610351562,133168
2025-07-18,132.5800018310547,133.13999938964844,132.47999572753906,133.13999938964844,116976
2025-07-21,132.74000549316406,133.0399932861328,132.5399932861328,132.89999389648438,105965
2025-07-22,131.8800048828125,132.5399932861328,131.75999450683594,132.32000732421875,107012
2025-07-23,133.05999755859375,133.24000549316406,132.63999938964844,132.75999450683594,129266
2025-07-24,133.25999450683594,133.60000610351562,132.9600067138672,133.39999389648438,72137
2025-07-25,133.39999389648438,133.5,132.97999572753906,133.16000366210938,79198
2025-07-28,134.5399932861328,134.6199951171875,134.17999267578125,134.32000732421875,188900
2025-07-29,135.0800018310547,135.77999877929688,135.0399932861328,135.33999633789062,147805
2025-07-30,135.6999969482422,135.9600067138672,134.89999389648438,135.05999755859375,102894
2025-07-31,135.89999389648438,137.0,135.5399932861328,136.55999755859375,114760
2025-08-01,132.0399932861328,134.72000122070312,131.32000732421875,134.6999969482422,335328
2025-08-04,133.44000244140625,133.60000610351562,132.52000427246094,132.5399932861328,129332
2025-08-05,133.22000122070312,134.5399932861328,133.22000122070312,134.3800048828125,110453
2025-08-06,133.4600067138672,134.0800018310547,132.9199981689453,133.9600067138672,132366
2025-08-07,133.89999389648438,134.6999969482422,133.66000366210938,133.72000122070312,118149
2025-08-08,134.1999969482422,134.55999755859375,133.97999572753906,134.0800018310547,89140
2025-08-11,135.0399932861328,135.16000366210938,134.5,134.82000732421875,123018
2025-08-12,135.02000427246094,135.33999633789062,134.52000427246094,134.97999572753906,118612
2025-08-13,135.3000030517578,135.89999389648438,135.3000030517578,135.44000244140625,81941
2025-08-14,135.9199981689453,136.10000610351562,135.33999633789062,135.67999267578125,143871
2025-08-15,135.47999572753906,136.4199981689453,135.39999389648438,136.4199981689453,132160
2025-08-18,135.8000030517578,135.9600067138672,135.44000244140625,135.67999267578125,197849
2025-08-19,135.82000732421875,136.17999267578125,135.5399932861328,135.8000030517578,88154
2025-08-20,135.0800018310547,135.66000366210938,134.4199981689453,135.52000427246094,173081
2025-08-21,135.5399932861328,135.63999938964844,134.8000030517578,135.5800018310547,77880
